-0.0019215372297838318, 0.8615406611003087
0.04273132791947842, 0.8600880704563649
0.07841701932974954, 0.8601566967860002
0.1349193640626788, 0.8602653551412558
0.17362461397689577, 0.8588013267757062
0.21232986389111275, 0.8573372984101566
0.2569369781539518, 0.8574230813222005
0.3104655152693583, 0.8575260208166532
0.35205307102825123, 0.8591444584238819
0.39666018529109004, 0.8592302413359258
0.4650120096076862, 0.8609001486903808
0.5155209882191467, 0.8625357428800182
0.5897746768843646, 0.8657554615120666
0.6491135765755462, 0.8704849593960882
0.7054786686492052, 0.8752087384193068
0.7796408555415764, 0.8815052041633306
0.8478096763124785, 0.8893286057417361
0.9277822257806245, 0.9002516298753287
0.981082008463914, 0.9080464371497197
