0.2178809469087566, 0.5999999999999999
0.24090247452692864, 0.650655021834061
0.2610766362777395, 0.690829694323144
0.27839066370438464, 0.7222707423580785
0.298628667739217, 0.7537117903930131
0.31889220868765805, 0.7816593886462881
0.3420541893306775, 0.8131004366812227
0.3652544753441099, 0.839301310043668
0.38845476135754237, 0.8655021834061134
0.41457902397916196, 0.8917030567685589
0.44072882351438997, 0.9144104803493449
0.4698025996578052, 0.937117903930131
0.4989146811716337, 0.9545851528384279
